Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargerType
736041,2697774,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:26:00,03-Jan-2020 20:54:00,0,0.9969,0.347235033,0.4,0.236842105,0.333333333,0.333333333,07:28:00,0,42.443,0,8,T29-885kg,22,9,5,307.303004,36,87,03/01/2020 13:15,03/01/2020 20:45,01/01/1900 07:30,1,5.305375,01/01/1900 00:39,3.73333333333333,8.11594202898551,50.5589420289855,23.2571133333333,23.2571133333333,21,0,22
736037,2697770,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:28:00,03-Jan-2020 20:53:00,0,0.9876,0.576138983,0.690909091,0.368421053,0.4,0.537037037,07:25:00,0,47.659,0,12,T29-885kg,38,14,6,509.883,58,140,03/01/2020 13:15,03/01/2020 20:45,01/01/1900 07:30,5,3.971583333,01/01/1900 00:22,3.70833333333333,8.06159420289855,55.7205942028986,25.6314733333333,25.6314733333333,24,0,22
736035,2697768,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:29:00,03-Jan-2020 20:44:00,0,0.968,0.338439546,0.418181818,0.210526316,0.333333333,0.333333333,07:15:00,0,69.674,0,8,T29-885kg,23,8,5,299.518998,36,83,03/01/2020 13:15,03/01/2020 20:45,01/01/1900 07:30,14,8.70925,01/01/1900 00:40,3.625,7.8804347826087,77.5544347826087,35.67504,35.67504,26,0,22
736045,2697778,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:30:00,03-Jan-2020 21:22:00,0,1.0158,0.805974,0.927272727,0.473684211,0.6,0.722222222,07:52:00,0,44.995,0,16,T29-885kg,51,18,9,713.28699,78,205,03/01/2020 13:30,03/01/2020 21:15,01/01/1900 07:45,0,2.8121875,01/01/1900 00:16,3.93333333333333,8.55072463768116,53.5457246376812,24.6310333333333,24.6310333333333,28,0,22
736046,2697779,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:44:59,03-Jan-2020 19:20:59,0,0.7469,0.451764972,0.527272727,0.263157895,0.533333333,0.435185185,05:36:00,0,39.024,0,9,T29-885kg,29,10,8,399.812,47,111,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,113,4.336,01/01/1900 00:25,2.8,6.08695652173913,45.1109565217391,20.75104,20.75104,29,0,22
736047,2697780,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:44:59,03-Jan-2020 21:22:00,0,1.0169,0.469122028,0.581818182,0.289473684,0.4,0.453703704,07:37:00,0,40.521,0,10,T29-885kg,32,11,6,415.172995,49,108,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,0,4.0521,01/01/1900 00:27,3.80833333333333,8.27898550724638,48.7999855072464,22.4479933333333,22.4479933333333,39,0,22
736049,2697782,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:44:59,03-Jan-2020 20:53:00,0,0.9531,0.566397742,0.709090909,0.394736842,0.666666667,0.592592593,07:08:00,0,60.566,0,14,T29-885kg,39,15,10,501.262002,64,161,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,21,4.326142857,01/01/1900 00:17,3.56666666666667,7.7536231884058,68.3196231884058,31.4270266666667,31.4270266666667,42,0,22
736048,2697781,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:53:00,03-Jan-2020 21:28:00,0,1.011,0.606949154,0.709090909,0.368421053,0.6,0.574074074,07:35:00,0,50.85,0,13,T29-885kg,39,14,9,537.1500013,62,168,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,0,3.911538462,01/01/1900 00:19,3.79166666666667,8.2427536231884,59.0927536231884,27.1826666666667,27.1826666666667,2,0,22
736044,2697777,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 13:57:00,03-Jan-2020 21:46:00,0,1.0417,0.676749151,0.818181818,0.289473684,0.466666667,0.583333333,07:49:00,0,47.926,0,12,T29-885kg,45,11,7,598.922999,63,150,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,0,3.993833333,01/01/1900 00:22,3.90833333333333,8.4963768115942,56.4223768115942,25.9542933333333,25.9542933333333,3,0,22
736053,2697786,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:00:00,03-Jan-2020 21:56:00,0,1.0238,0.602799998,0.654545455,0.447368421,0.533333333,0.564814815,07:56:00,0,70.366,0,15,T29-885kg,36,17,8,533.4779985,61,145,03/01/2020 14:00,03/01/2020 21:45,01/01/1900 07:45,0,4.691066667,01/01/1900 00:21,3.96666666666667,8.6231884057971,78.9891884057971,36.3350266666667,36.3350266666667,6,0,22
736043,2697776,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:02:00,03-Jan-2020 20:56:00,0,0.9214,0.654749157,0.727272727,0.5,0.933333333,0.675925926,06:54:00,0,61.992,0,16,T29-885kg,40,19,14,579.453004,73,163,03/01/2020 13:45,03/01/2020 21:15,01/01/1900 07:30,35,3.8745,01/01/1900 00:13,3.45,7.5,69.492,31.96632,31.96632,15,0,22
736050,2697783,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:15:00,03-Jan-2020 21:50:00,0,1.0108,0.636383051,0.781818182,0.315789474,0.266666667,0.546296296,07:35:00,0,45.219,0,12,T29-885kg,43,12,4,563.1990005,59,142,03/01/2020 14:15,03/01/2020 21:45,01/01/1900 07:30,0,3.76825,01/01/1900 00:21,3.79166666666667,8.2427536231884,53.4617536231884,24.5924066666667,24.5924066666667,7,0,22
736052,2697785,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:15:00,03-Jan-2020 22:32:59,0,1.107,0.473673447,0.654545455,0.315789474,0.266666667,0.481481481,08:18:00,0,43.014,0,11,T29-885kg,36,12,4,419.201001,52,161,03/01/2020 14:15,03/01/2020 21:45,01/01/1900 07:30,0,3.910363636,01/01/1900 00:27,4.15,9.02173913043478,52.0357391304348,23.93644,23.93644,8,0,22
736051,2697784,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:29:59,03-Jan-2020 21:57:59,0,0.9937,0.506924296,0.618181818,0.394736842,0.533333333,0.527777778,07:28:00,0,48.478,0,12,T29-885kg,34,15,8,448.628002,57,156,03/01/2020 14:15,03/01/2020 21:45,01/01/1900 07:30,2,4.039833333,01/01/1900 00:21,3.73333333333333,8.11594202898551,56.5939420289855,26.0332133333333,26.0332133333333,17,0,22
736057,2697798,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:45:00,03-Jan-2020 22:33:59,0,1.0434,0.540946892,0.654545455,0.368421053,0.533333333,0.537037037,07:49:00,0,59.515,0,12,T29-885kg,36,14,8,478.737999,58,169,03/01/2020 14:45,03/01/2020 22:15,01/01/1900 07:30,0,4.959583333,01/01/1900 00:22,3.90833333333333,8.4963768115942,68.0113768115942,31.2852333333333,31.2852333333333,13,0,22
736055,2697796,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:48:00,03-Jan-2020 20:34:00,0,0.7695,0.471466663,0.509090909,0.289473684,0.666666667,0.453703704,05:46:00,0,43.07,0,10,T29-885kg,28,11,10,417.247997,49,115,03/01/2020 14:45,03/01/2020 22:15,01/01/1900 07:30,103,4.307,01/01/1900 00:22,2.88333333333333,6.26811594202899,49.338115942029,22.6955333333333,22.6955333333333,14,0,22
736056,2697797,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:48:00,03-Jan-2020 21:13:59,0,0.8582,0.449127686,0.490909091,0.289473684,0.466666667,0.416666667,06:26:00,0,42.554,0,11,T29-885kg,27,11,7,397.478002,45,120,03/01/2020 14:45,03/01/2020 22:15,01/01/1900 07:30,63,3.868545455,01/01/1900 00:21,3.21666666666667,6.99275362318841,49.5467536231884,22.7915066666667,22.7915066666667,18,0,22
736058,2697799,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 14:53:00,03-Jan-2020 22:23:00,0,0.9989,0.610717516,0.8,0.315789474,0.133333333,0.537037037,07:30:00,0,53.116,0,12,T29-885kg,44,12,2,540.485002,58,147,03/01/2020 14:45,03/01/2020 22:15,01/01/1900 07:30,0,4.426333333,01/01/1900 00:22,3.75,8.15217391304348,61.2681739130435,28.18336,28.18336,20,0,22
736059,2697800,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:06:00,03-Jan-2020 21:44:00,0,0.8825,0.563068922,0.6,0.368421053,0.733333333,0.537037037,06:38:00,0,90.804,0,11,T29-885kg,33,14,11,498.315996,58,108,03/01/2020 14:45,03/01/2020 22:15,01/01/1900 07:30,52,8.254909091,01/01/1900 00:23,3.31666666666667,7.21014492753623,98.0141449275362,45.0865066666667,45.0865066666667,22,0,22
736063,2697804,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:14:59,03-Jan-2020 22:33:59,0,0.977,0.543387569,0.709090909,0.368421053,0.533333333,0.564814815,07:19:00,0,61.306,0,13,T29-885kg,39,14,8,480.8979985,61,148,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,10,4.715846154,01/01/1900 00:19,3.65833333333333,7.95289855072464,69.2588985507246,31.8590933333333,31.8590933333333,23,0,22
736061,2697802,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:22:00,03-Jan-2020 22:48:00,0,0.991,0.287074572,0.4,0.236842105,0.4,0.342592593,07:26:00,0,43.735,0,8,T29-885kg,22,9,6,254.060996,37,122,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,4,5.466875,01/01/1900 00:31,3.71666666666667,8.07971014492754,51.8147101449275,23.8347666666667,23.8347666666667,25,0,22
736065,2697806,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:24:59,03-Jan-2020 22:55:59,0,1.0021,0.597103954,0.781818182,0.263157895,0.2,0.518518519,07:31:00,0,43.207,0,9,T29-885kg,43,10,3,528.436999,56,116,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,0,4.800777778,01/01/1900 00:30,3.75833333333333,8.17028985507246,51.3772898550725,23.6335533333333,23.6335533333333,27,0,22
736067,2697808,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:25:59,03-Jan-2020 19:33:59,0,0.5498,0.230219209,0.272727273,0.131578947,0.2,0.212962963,04:08:00,0,33.672,0,5,T29-885kg,15,5,3,203.744,23,67,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,202,6.7344,01/01/1900 00:30,2.06666666666667,4.49275362318841,38.1647536231884,17.5557866666667,17.5557866666667,30,0,22
736062,2697803,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:28:00,03-Jan-2020 22:46:00,0,0.9755,0.438673445,0.509090909,0.263157895,0.6,0.435185185,07:18:00,0,54.907,0,10,T29-885kg,28,10,9,388.225999,47,127,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,11,5.4907,01/01/1900 00:31,3.65,7.93478260869565,62.8417826086956,28.90722,28.90722,31,0,22
736064,2697805,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:29:00,03-Jan-2020 21:14:59,0,0.7698,0.496451975,0.636363636,0.342105263,0.333333333,0.490740741,05:46:00,0,44.321,0,11,T29-885kg,35,13,5,439.3599978,53,130,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,103,4.029181818,01/01/1900 00:16,2.88333333333333,6.26811594202899,50.589115942029,23.2709933333333,23.2709933333333,32,0,22
736066,2697807,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:30:00,03-Jan-2020 21:35:59,0,0.8141,0.406542373,0.472727273,0.263157895,0.4,0.388888889,06:06:00,0,58.092,0,10,T29-885kg,26,10,6,359.79,42,98,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,83,5.8092,01/01/1900 00:26,3.05,6.6304347826087,64.7224347826087,29.77232,29.77232,33,0,22
736068,2697809,513,Coulsdon DFC,03/01/2020 00:00:00,03-Jan-2020 15:58:59,03-Jan-2020 22:42:00,0,0.8953,0.483011299,0.563636364,0.315789474,0.533333333,0.472222222,06:43:00,0,61.55,0,11,T29-885kg,31,12,8,427.465,51,130,03/01/2020 15:15,03/01/2020 22:45,01/01/1900 07:30,47,5.595454545,01/01/1900 00:22,3.35833333333333,7.30072463768116,68.8507246376812,31.6713333333333,31.6713333333333,34,0,22
737287,2699089,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 05:15:00,04-Jan-2020 12:46:00,0,1.0043,0.664056502,0.727272727,0.421052632,0.733333333,0.62037037,07:31:00,0,43.791,0,15,T29-885kg,40,16,11,587.690004,67,184,04/01/2020 05:15,04/01/2020 12:45,01/01/1900 07:30,0,2.9194,01/01/1900 00:15,3.75833333333333,8.17028985507246,51.9612898550725,23.9021933333333,23.9021933333333,1,0,22
737289,2699091,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 05:26:00,04-Jan-2020 13:51:00,0,0.9901,0.704306214,0.818181818,0.473684211,0.533333333,0.657407407,08:25:00,0,49.059,0,17,T29-885kg,45,18,8,623.3109995,71,191,04/01/2020 05:15,04/01/2020 13:45,01/01/1900 08:30,5,2.885823529,01/01/1900 00:18,4.20833333333333,9.14855072463768,58.2075507246377,26.7754733333333,26.7754733333333,2,0,22
737299,2699101,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 05:29:59,04-Jan-2020 13:07:00,0,1.0173,0.580326551,0.709090909,0.368421053,0.733333333,0.592592593,07:37:00,0,43.762,0,15,T29-885kg,39,14,11,513.588998,64,195,04/01/2020 05:30,04/01/2020 13:00,01/01/1900 07:30,0,2.917466667,01/01/1900 00:16,3.80833333333333,8.27898550724638,52.0409855072464,23.9388533333333,23.9388533333333,3,0,22
737328,2699140,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 05:45:00,04-Jan-2020 12:36:59,0,0.9165,0.570576271,0.618181818,0.447368421,0.333333333,0.518518519,06:52:00,0,45.887,0,14,T29-885kg,34,17,5,504.96,56,168,04/01/2020 05:45,04/01/2020 13:15,01/01/1900 07:30,37,3.277642857,01/01/1900 00:16,3.43333333333333,7.46376811594203,53.350768115942,24.5413533333333,24.5413533333333,4,0,22
737314,2699120,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 05:47:00,04-Jan-2020 13:03:00,0,0.9682,0.638538983,0.745454545,0.342105263,0.733333333,0.601851852,07:16:00,0,53.031,0,14,T29-885kg,41,13,11,565.107,65,151,04/01/2020 05:30,04/01/2020 13:00,01/01/1900 07:30,14,3.787928571,01/01/1900 00:20,3.63333333333333,7.89855072463768,60.9295507246377,28.0275933333333,28.0275933333333,5,0,22
737291,2699093,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:05:00,04-Jan-2020 12:40:00,0,0.8764,0.487980795,0.636363636,0.342105263,0.333333333,0.490740741,06:35:00,0,42.295,0,12,T29-885kg,35,13,5,431.8630035,53,131,04/01/2020 05:30,04/01/2020 13:00,01/01/1900 07:30,55,3.524583333,01/01/1900 00:19,3.29166666666667,7.15579710144927,49.4507971014493,22.7473666666667,22.7473666666667,6,0,22
737333,2699145,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:05:00,04-Jan-2020 11:16:00,0,0.6904,0.494298314,0.581818182,0.263157895,0.4,0.444444444,05:11:00,0,40.667,0,7,T29-885kg,32,10,6,437.454008,48,105,04/01/2020 06:00,04/01/2020 13:30,01/01/1900 07:30,139,5.809571429,01/01/1900 00:25,2.59166666666667,5.63405797101449,46.3010579710145,21.2984866666667,21.2984866666667,7,0,22
737336,2699148,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:06:00,04-Jan-2020 13:32:59,0,0.9924,0.675127682,0.854545455,0.421052632,0.2,0.611111111,07:27:00,0,39.179,0,14,T29-885kg,47,16,3,597.487999,66,173,04/01/2020 06:00,04/01/2020 13:30,01/01/1900 07:30,3,2.7985,01/01/1900 00:17,3.725,8.09782608695652,47.2768260869565,21.74734,21.74734,8,0,22
737325,2699133,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:08:00,04-Jan-2020 14:50:00,0,1.0239,0.755709607,0.927272727,0.473684211,0.6,0.722222222,08:42:00,0,46.896,0,16,T29-885kg,51,18,9,668.803002,78,182,04/01/2020 05:30,04/01/2020 14:00,01/01/1900 08:30,0,2.931,01/01/1900 00:19,4.35,9.45652173913043,56.3525217391304,25.92216,25.92216,9,0,22
737330,2699142,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:10:00,04-Jan-2020 13:24:00,0,0.9647,0.695960456,0.854545455,0.394736842,0.6,0.657407407,07:14:00,0,39.623,0,15,T29-885kg,47,15,9,615.925004,71,203,04/01/2020 05:45,04/01/2020 13:15,01/01/1900 07:30,15,2.641533333,01/01/1900 00:13,3.61666666666667,7.86231884057971,47.4853188405797,21.8432466666667,21.8432466666667,10,0,22
737340,2699152,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:14:59,04-Jan-2020 13:53:59,0,1.0206,0.359051975,0.472727273,0.289473684,0.2,0.37037037,07:39:00,0,42.91,0,10,T29-885kg,26,11,3,317.760998,40,135,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,0,4.291,01/01/1900 00:29,3.825,8.31521739130435,51.2252173913043,23.5636,23.5636,11,0,22
737343,2699155,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:14:59,04-Jan-2020 13:24:00,0,0.9537,0.656224862,0.927272727,0.394736842,0.266666667,0.648148148,07:09:00,0,44.778,0,14,T29-885kg,51,15,4,580.759003,70,170,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,20,3.198428571,01/01/1900 00:16,3.575,7.77173913043478,52.5497391304348,24.17288,24.17288,12,0,22
737345,2699157,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:14:59,04-Jan-2020 13:39:00,0,0.9883,0.72066667,0.890909091,0.342105263,0.533333333,0.648148148,07:24:00,0,37.034,0,13,T29-885kg,49,13,8,637.790003,70,165,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,5,2.848769231,01/01/1900 00:19,3.7,8.04347826086956,45.0774782608696,20.73564,20.73564,13,0,22
737348,2699160,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:14:59,04-Jan-2020 13:41:00,0,0.9914,0.757922036,0.890909091,0.526315789,0.533333333,0.712962963,07:26:00,0,89.646,0,17,T29-885kg,49,20,8,670.761002,77,179,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,3,5.273294118,01/01/1900 00:15,3.71666666666667,8.07971014492754,97.7257101449275,44.9538266666667,44.9538266666667,14,0,22
737332,2699144,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:17:00,04-Jan-2020 14:25:00,0,0.9557,0.68202712,0.781818182,0.421052632,0.733333333,0.648148148,08:08:00,0,41.183,0,15,T29-885kg,43,16,11,603.594001,70,215,04/01/2020 05:45,04/01/2020 14:15,01/01/1900 08:30,22,2.745533333,01/01/1900 00:16,4.06666666666667,8.84057971014493,50.0235797101449,23.0108466666667,23.0108466666667,15,0,22
737349,2699161,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:17:00,04-Jan-2020 13:46:00,0,0.9998,0.5369322,0.763636364,0.289473684,0.266666667,0.527777778,07:29:00,0,42.487,0,11,T29-885kg,42,11,4,475.184997,57,174,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,0,3.862454545,01/01/1900 00:22,3.74166666666667,8.13405797101449,50.6210579710145,23.2856866666667,23.2856866666667,16,0,22
737304,2699110,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:18:00,04-Jan-2020 12:43:00,0,0.8571,0.516244066,0.636363636,0.342105263,0.466666667,0.509259259,06:25:00,0,42.219,0,13,T29-885kg,35,13,7,456.875998,55,139,04/01/2020 05:30,04/01/2020 13:00,01/01/1900 07:30,64,3.247615385,01/01/1900 00:19,3.20833333333333,6.97463768115942,49.1936376811594,22.6290733333333,22.6290733333333,17,0,22
737346,2699158,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:21:00,04-Jan-2020 13:57:00,0,1.0125,0.798337851,0.890909091,0.421052632,0.666666667,0.694444444,07:36:00,0,44.459,0,12,T29-885kg,49,16,10,706.528998,75,159,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,0,3.704916667,01/01/1900 00:22,3.8,8.26086956521739,52.7198695652174,24.25114,24.25114,18,0,22
737335,2699147,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:23:00,04-Jan-2020 13:15:00,0,0.9158,0.740073453,0.818181818,0.473684211,1,0.722222222,06:52:00,0,54.262,0,15,T29-885kg,45,18,15,654.965006,78,158,04/01/2020 06:00,04/01/2020 13:30,01/01/1900 07:30,37,3.617466667,01/01/1900 00:15,3.43333333333333,7.46376811594203,61.725768115942,28.3938533333333,28.3938533333333,19,0,22
737351,2699163,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:23:00,04-Jan-2020 13:42:00,0,0.9435,0.580609038,0.654545455,0.421052632,0.533333333,0.555555556,07:19:00,0,53.978,0,13,T29-885kg,36,16,8,513.8389985,60,148,04/01/2020 06:15,04/01/2020 14:00,01/01/1900 07:45,26,4.152153846,01/01/1900 00:21,3.65833333333333,7.95289855072464,61.9308985507246,28.4882133333333,28.4882133333333,20,0,22
737342,2699154,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:24:59,04-Jan-2020 13:39:00,0,0.9651,0.39781808,0.509090909,0.210526316,0.466666667,0.398148148,07:14:00,0,40.66,0,8,T29-885kg,28,8,7,352.069001,43,115,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,15,5.0825,01/01/1900 00:39,3.61666666666667,7.86231884057971,48.5223188405797,22.3202666666667,22.3202666666667,21,0,22
737334,2699146,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:25:59,04-Jan-2020 13:37:00,0,0.9579,0.726928814,0.872727273,0.473684211,0.533333333,0.685185185,07:11:00,0,40.466,0,16,T29-885kg,48,18,8,643.3320005,74,189,04/01/2020 06:00,04/01/2020 13:30,01/01/1900 07:30,18,2.529125,01/01/1900 00:14,3.59166666666667,7.80797101449275,48.2739710144928,22.2060266666667,22.2060266666667,22,0,22
737352,2699164,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:30:00,04-Jan-2020 13:57:00,0,0.995,0.710807914,0.836363636,0.394736842,0.4,0.62037037,07:27:00,0,38.258,0,13,T29-885kg,46,15,6,629.065004,67,181,04/01/2020 06:30,04/01/2020 14:00,01/01/1900 07:30,2,2.942923077,01/01/1900 00:17,3.725,8.09782608695652,46.3558260869565,21.32368,21.32368,23,0,22
737355,2699167,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:30:00,04-Jan-2020 14:01:00,0,1.0023,0.57666328,0.763636364,0.394736842,0.333333333,0.574074074,07:31:00,0,40.304,0,14,T29-885kg,42,15,5,510.347003,62,172,04/01/2020 06:30,04/01/2020 14:00,01/01/1900 07:30,0,2.878857143,01/01/1900 00:17,3.75833333333333,8.17028985507246,48.4742898550725,22.2981733333333,22.2981733333333,24,0,22
737359,2699171,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:30:00,04-Jan-2020 14:01:00,0,1.0028,0.702172878,0.909090909,0.421052632,0.466666667,0.675925926,07:31:00,0,41.237,0,14,T29-885kg,50,16,7,621.422997,73,196,04/01/2020 06:30,04/01/2020 14:00,01/01/1900 07:30,0,2.9455,01/01/1900 00:17,3.75833333333333,8.17028985507246,49.4072898550725,22.7273533333333,22.7273533333333,25,0,22
737354,2699166,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:32:00,04-Jan-2020 14:09:00,0,1.0153,0.467406782,0.636363636,0.289473684,0.6,0.509259259,07:37:00,0,43.336,0,11,T29-885kg,35,11,9,413.655002,55,132,04/01/2020 06:30,04/01/2020 14:00,01/01/1900 07:30,0,3.939636364,01/01/1900 00:24,3.80833333333333,8.27898550724638,51.6149855072464,23.7428933333333,23.7428933333333,26,0,22
737327,2699137,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:33:00,04-Jan-2020 11:15:00,0,0.553,0.309421472,0.363636364,0.236842105,0.2,0.296296296,04:42:00,0,36.876,0,7,T29-885kg,20,9,3,273.838003,32,81,04/01/2020 05:30,04/01/2020 14:00,01/01/1900 08:30,227,5.268,01/01/1900 00:25,2.35,5.10869565217391,41.9846956521739,19.31296,19.31296,27,0,22
737341,2699153,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:33:00,04-Jan-2020 13:05:00,0,0.8711,0.379082487,0.436363636,0.263157895,0.466666667,0.37962963,06:32:00,0,42.358,0,9,T29-885kg,24,10,7,335.488001,41,121,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,57,4.706444444,01/01/1900 00:26,3.26666666666667,7.10144927536232,49.4594492753623,22.7513466666667,22.7513466666667,28,0,22
737347,2699159,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:34:00,04-Jan-2020 15:18:00,0,1.165,0.553266668,0.690909091,0.342105263,0.266666667,0.509259259,08:44:00,0,50.37,0,12,T29-885kg,38,13,4,489.641001,55,131,04/01/2020 06:15,04/01/2020 13:45,01/01/1900 07:30,0,4.1975,01/01/1900 00:25,4.36666666666667,9.4927536231884,59.8627536231884,27.5368666666667,27.5368666666667,29,0,22
737357,2699169,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:34:00,04-Jan-2020 13:57:00,0,0.985,0.633880228,0.745454545,0.473684211,0.6,0.62962963,07:23:00,0,42.84,0,15,T29-885kg,41,18,9,560.9840015,68,173,04/01/2020 06:30,04/01/2020 14:00,01/01/1900 07:30,6,2.856,01/01/1900 00:18,3.69166666666667,8.02536231884058,50.8653623188406,23.3980666666667,23.3980666666667,30,0,22
737331,2699143,513,Coulsdon DFC,04/01/2020 00:00:00,04-Jan-2020 06:35:00,04-Jan-2020 14:05:00,0,0.8829,0.541518633,0.690909091,0.315789474,0.266666667,0.5,07:30:00,0,44.576,0,12,T29-885kg,38,12,4,479.24399,54,149,04/01/2020 05:45,04/01/2020 14:15,01/01/1900 08:30,59,3.714666667,01/01/1900 00:21,3.75,8.15217391304348,52.7281739130435,24.25496,24.25496,31,0,22
