Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargertype
673119,2890273,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 06:12:00,01-Feb-2020 13:07:00,0,0.9229,0.829598872,0.963636364,0.552631579,0.8,0.796296296,06:55:00,0,40.295,0,18,T29-885kg,53,21,12,734.195002,86,176,01/02/2020 05:45,01/02/2020 13:15,01/01/1900 07:30,34,2.238611111,01/01/1900 00:10,3.45833333333333,7.51811594202899,47.813115942029,21.9940333333333,21.9940333333333,0,2,22
673138,2890808,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 06:19:00,01-Feb-2020 13:20:00,0,0.9358,0.699310738,0.872727273,0.631578947,0.8,0.777777778,07:01:00,0,59.532,0,18,T29-885kg,48,24,12,618.8900035,84,177,01/02/2020 06:15,01/02/2020 13:45,01/01/1900 07:30,28,3.307333333,01/01/1900 00:13,3.50833333333333,7.6268115942029,67.1588115942029,30.8930533333333,30.8930533333333,0,3,22
673126,2890372,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 06:28:00,01-Feb-2020 14:27:59,0,0.9406,0.822294914,1,0.5,0.666666667,0.777777778,08:00:00,0,83.992,0,19,T29-885kg,55,19,10,727.7309985,84,209,01/02/2020 05:45,01/02/2020 14:15,01/01/1900 08:30,30,4.420631579,01/01/1900 00:12,4,8.69565217391304,92.6876521739131,42.63632,42.63632,0,4,22
673132,2890587,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 07:01:00,01-Feb-2020 14:39:59,0,0.9006,0.788751412,1,0.5,0.866666667,0.805555556,07:39:00,0,48.093,0,16,T29-885kg,55,19,13,698.045,87,182,01/02/2020 06:00,01/02/2020 14:30,01/01/1900 08:30,50,3.0058125,01/01/1900 00:14,3.825,8.31521739130435,56.4082173913043,25.94778,25.94778,0,5,22
673133,2890671,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 07:08:59,01-Feb-2020 13:42:00,0,0.7715,0.845705081,0.927272727,0.473684211,1,0.777777778,06:33:00,0,73.723,0,17,T29-885kg,51,18,15,748.4489965,84,154,01/02/2020 06:00,01/02/2020 14:30,01/01/1900 08:30,116,4.336647059,01/01/1900 00:12,3.275,7.1195652173913,80.8425652173913,37.18758,37.18758,0,6,22
673183,2891816,513,Coulsdon DFC,01/02/2020 00:00:00,01-Feb-2020 07:30:00,01-Feb-2020 14:53:00,0,0.986,0.748690397,0.963636364,0.473684211,0.733333333,0.759259259,07:23:00,0,54.959,0,19,T29-885kg,53,18,11,662.591001,82,181,01/02/2020 07:30,01/02/2020 15:00,01/01/1900 07:30,6,2.892578947,01/01/1900 00:11,3.69166666666667,8.02536231884058,62.9843623188406,28.9728066666667,28.9728066666667,0,7,22
674285,2890679,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 06:25:59,02-Feb-2020 12:48:59,0,0.8497,0.798311867,1,0.421052632,0.733333333,0.759259259,06:23:00,0,44.556,0,14,T29-885kg,55,16,11,706.506002,82,178,02/02/2020 06:15,02/02/2020 13:45,01/01/1900 07:30,67,3.182571429,01/01/1900 00:12,3.19166666666667,6.93840579710145,51.4944057971015,23.6874266666667,23.6874266666667,0,1,22
674313,2891528,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 06:59:59,02-Feb-2020 14:25:00,0,0.9907,0.79166441,0.963636364,0.526315789,0.8,0.787037037,07:25:00,0,79.999,0,18,T29-885kg,53,20,12,700.623003,85,183,02/02/2020 07:00,02/02/2020 14:30,01/01/1900 07:30,4,4.444388889,01/01/1900 00:14,3.70833333333333,8.06159420289855,88.0605942028985,40.5078733333333,40.5078733333333,0,2,22
674306,2891355,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 07:01:00,02-Feb-2020 14:23:00,0,0.9814,0.876988706,1.018181818,0.5,1.066666667,0.842592593,07:22:00,0,49.458,0,16,T29-885kg,56,19,16,776.135005,91,200,02/02/2020 06:45,02/02/2020 14:15,01/01/1900 07:30,8,3.091125,01/01/1900 00:13,3.68333333333333,8.00724637681159,57.4652463768116,26.4340133333333,26.4340133333333,0,3,22
674301,2891193,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 07:08:00,02-Feb-2020 14:06:59,0,0.9293,0.75819209,0.963636364,0.5,0.666666667,0.759259259,06:59:00,0,52.289,0,17,T29-885kg,53,19,10,671,82,177,02/02/2020 06:45,02/02/2020 14:15,01/01/1900 07:30,31,3.075823529,01/01/1900 00:11,3.49166666666667,7.59057971014493,59.8795797101449,27.5446066666667,27.5446066666667,0,4,22
674310,2891500,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 07:13:00,02-Feb-2020 15:02:59,0,1.0435,0.763871189,0.963636364,0.552631579,0.8,0.796296296,07:50:00,0,44.018,0,19,T29-885kg,53,21,12,676.0260025,86,223,02/02/2020 07:00,02/02/2020 14:30,01/01/1900 07:30,0,2.316736842,01/01/1900 00:12,3.91666666666667,8.51449275362319,52.5324927536232,24.1649466666667,24.1649466666667,0,5,22
674316,2891550,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 07:24:00,02-Feb-2020 14:59:00,0,1.0116,0.827193218,0.945454545,0.578947368,0.866666667,0.805555556,07:35:00,0,62.221,0,17,T29-885kg,52,22,13,732.065998,87,192,02/02/2020 07:15,02/02/2020 14:45,01/01/1900 07:30,0,3.660058824,01/01/1900 00:13,3.79166666666667,8.2427536231884,70.4637536231884,32.4133266666667,32.4133266666667,0,6,22
674360,2892781,513,Coulsdon DFC,02/02/2020 00:00:00,02-Feb-2020 14:15:00,02-Feb-2020 21:05:00,0,0.913,0.787049719,0.981818182,0.5,0.8,0.787037037,06:50:00,0,57.538,0,19,T29-885kg,54,19,12,696.539001,85,189,02/02/2020 14:15,02/02/2020 21:45,01/01/1900 07:30,39,3.028315789,01/01/1900 00:10,3.41666666666667,7.42753623188406,64.9655362318841,29.8841466666667,29.8841466666667,0,1,22
675369,2890382,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 06:07:00,03-Feb-2020 13:41:00,0,0.8904,0.819253112,1,0.578947368,0.533333333,0.787037037,07:34:00,0,46.851,0,19,T29-885kg,55,22,8,725.0390045,85,233,03/02/2020 05:45,03/02/2020 14:15,01/01/1900 08:30,55,2.465842105,01/01/1900 00:07,3.78333333333333,8.22463768115942,55.0756376811594,25.3347933333333,25.3347933333333,0,1,22
675351,2890001,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 06:16:00,03-Feb-2020 11:54:00,0,0.6634,0.79960338,1,0.421052632,0.8,0.768518519,05:38:00,0,48.951,0,13,T29-885kg,55,16,12,707.648991,83,169,03/02/2020 05:15,03/02/2020 13:45,01/01/1900 08:30,171,3.765461538,01/01/1900 00:12,2.81666666666667,6.1231884057971,55.0741884057971,25.3341266666667,25.3341266666667,0,2,22
675372,2890462,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 06:32:00,03-Feb-2020 11:53:00,0,0.631,0.977510737,0.945454545,0.631578947,0.4,0.759259259,05:21:00,0,39.884,0,13,T29-885kg,52,24,6,865.097002,82,160,03/02/2020 05:45,03/02/2020 14:15,01/01/1900 08:30,188,3.068,01/01/1900 00:07,2.675,5.81521739130435,45.6992173913043,21.02164,21.02164,0,3,22
675385,2890607,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 06:56:00,03-Feb-2020 12:44:00,0,0.6822,0.824024861,1,0.447368421,0.733333333,0.768518519,05:48:00,0,41.863,0,17,T29-885kg,55,17,11,729.262002,83,207,03/02/2020 06:00,03/02/2020 14:30,01/01/1900 08:30,162,2.462529412,01/01/1900 00:06,2.9,6.30434782608696,48.167347826087,22.15698,22.15698,0,4,22
675374,2890486,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 06:59:59,03-Feb-2020 12:24:59,0,0.723,0.830903949,0.963636364,0.5,0.733333333,0.768518519,05:25:00,0,55.354,0,13,T29-885kg,53,19,11,735.349995,83,152,03/02/2020 06:00,03/02/2020 13:30,01/01/1900 07:30,124,4.258,01/01/1900 00:10,2.70833333333333,5.88768115942029,61.2416811594203,28.1711733333333,28.1711733333333,0,5,22
675406,2891203,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 07:10:59,03-Feb-2020 14:01:00,0,0.912,0.815284746,0.927272727,0.552631579,0.866666667,0.787037037,06:50:00,0,50.21,0,17,T29-885kg,51,21,13,721.527,85,186,03/02/2020 06:45,03/02/2020 14:15,01/01/1900 07:30,39,2.953529412,01/01/1900 00:11,3.41666666666667,7.42753623188406,57.6375362318841,26.5132666666667,26.5132666666667,0,6,22
675461,2892679,513,Coulsdon DFC,03/02/2020 00:00:00,03-Feb-2020 14:21:00,03-Feb-2020 20:59:00,0,0.886,0.819450852,0.981818182,0.473684211,0.666666667,0.759259259,06:38:00,0,53.487,0,17,T29-885kg,54,18,10,725.214004,82,200,03/02/2020 13:45,03/02/2020 21:15,01/01/1900 07:30,51,3.146294118,01/01/1900 00:10,3.31666666666667,7.21014492753623,60.6971449275362,27.9206866666667,27.9206866666667,0,1,22
676407,2889890,513,Coulsdon DFC,04/02/2020 00:00:00,04-Feb-2020 05:28:59,04-Feb-2020 12:58:59,0,0.9983,0.873044063,1,0.526315789,0.466666667,0.759259259,07:30:00,0,48.34,0,14,T29-885kg,55,20,7,772.643996,82,176,04/02/2020 05:15,04/02/2020 12:45,01/01/1900 07:30,0,3.452857143,01/01/1900 00:19,3.75,8.15217391304348,56.4921739130435,25.9864,25.9864,0,1,22
677418,2890688,513,Coulsdon DFC,05/02/2020 00:00:00,05-Feb-2020 06:08:00,05-Feb-2020 14:10:00,0,0.9453,0.805535593,0.981818182,0.552631579,0.8,0.805555556,08:02:00,0,53.96,0,18,T29-885kg,54,21,12,712.899,87,212,05/02/2020 06:00,05/02/2020 14:30,01/01/1900 08:30,27,2.997777778,01/01/1900 00:13,4.01666666666667,8.73188405797101,62.691884057971,28.8382666666667,28.8382666666667,0,1,22
677445,2891697,513,Coulsdon DFC,05/02/2020 00:00:00,05-Feb-2020 07:39:00,05-Feb-2020 15:12:59,0,1.0106,0.836325421,0.981818182,0.473684211,0.8,0.777777778,07:34:00,0,48.456,0,16,T29-885kg,54,18,12,740.147998,84,183,05/02/2020 07:30,05/02/2020 15:00,01/01/1900 07:30,0,3.0285,01/01/1900 00:13,3.78333333333333,8.22463768115942,56.6806376811594,26.0730933333333,26.0730933333333,0,2,22
