Var1,Route_ID,Branch_ID,FL_Name,Start_Date_of_Route,Start_Time_of_Route,End_Time_of_Route,Break_Duration_mins,Percentage_Shift_Time_used,Percentage_Van_Weight_used,Percentage_Ambient_Capacity_Used,Percentage_Chilled_Capacity_Used,Percentage_Frozen_Capacity_Used,Percentage_Total_Crate_capacity_Used,Planned_total_Route_time,Planned_Total_Wait_time_mins,Planned_total_Mileage,Planned_Total_Driving_time,Number_Orders,Van_Type,Loaded_Ambient_Crates,Loaded_Chilled_Crates,Loaded_Frozen_Crates,Loaded_Kgs,Loaded_Total_Crates,Total_Dwell_Time,Shift_Start_Time,Shift_End_Time,Total_Shift_Hours,Total_Shift_Time_Spent_at_FL,MPO,HPO,energyUsedByRefrige,equivalMileage,newJourneyMileage,Energy_Required,Energy_Needed,vannumber_ev_,vannumber_d_,chargertype
349098,2050432,513,Coulsdon DFC,02/01/2019 00:00:00,02-Jan-2019 05:46:00,02-Jan-2019 14:00:00,0,0.9677,0.867801243,1,0.473684211,0.666666667,0.768518519,08:14:00,0,54.64,0,18,box van,55,18,10,694.240994,83,183,02/01/2019 05:45,02/01/2019 14:15,01/01/1900 08:30,16,3.035555556,02/01/1900 00:17,4.11666666666667,8.94927536231884,63.5892753623188,29.2510666666667,29.2510666666667,0,1,45
349100,2050434,513,Coulsdon DFC,02/01/2019 00:00:00,02-Jan-2019 05:46:00,02-Jan-2019 14:17:59,0,1.0042,0.887507505,0.945454545,0.578947368,0.533333333,0.759259259,08:32:00,0,49.171,0,21,box van,52,22,8,710.006004,82,242,02/01/2019 05:45,02/01/2019 14:15,01/01/1900 08:30,0,2.34147619,02/01/1900 00:11,4.26666666666667,9.27536231884058,58.4463623188406,26.8853266666667,26.8853266666667,0,2,45
349085,2050419,513,Coulsdon DFC,02/01/2019 00:00:00,02-Jan-2019 05:50:59,02-Jan-2019 14:05:00,0,0.9684,0.921964999,1.036363636,0.473684211,0.6,0.777777778,08:14:00,0,52.982,0,15,box van,57,18,9,737.5719995,84,178,02/01/2019 05:30,02/01/2019 14:00,01/01/1900 08:30,16,3.532133333,02/01/1900 00:19,4.11666666666667,8.94927536231884,61.9312753623188,28.4883866666667,28.4883866666667,0,3,45
349101,2050435,513,Coulsdon DFC,02/01/2019 00:00:00,02-Jan-2019 06:17:00,02-Jan-2019 13:23:00,0,0.9452,0.844028743,0.963636364,0.473684211,0.8,0.768518519,07:06:00,0,43.472,0,16,box van,53,18,12,675.222994,83,165,02/01/2019 06:00,02/01/2019 13:30,01/01/1900 07:30,24,2.717,02/01/1900 00:12,3.55,7.71739130434783,51.1893913043478,23.54712,23.54712,0,4,45
350017,2051393,513,Coulsdon DFC,03/01/2019 00:00:00,03-Jan-2019 05:15:00,03-Jan-2019 13:53:00,0,1.0157,0.867461256,0.945454545,0.552631579,0.6,0.759259259,08:38:00,0,50.488,0,18,box van,52,21,9,693.969005,82,213,03/01/2019 05:15,03/01/2019 13:45,01/01/1900 08:30,0,2.804888889,02/01/1900 00:15,4.31666666666667,9.38405797101449,59.8720579710145,27.5411466666667,27.5411466666667,0,1,45
350072,2051448,513,Coulsdon DFC,03/01/2019 00:00:00,03-Jan-2019 06:00:00,03-Jan-2019 11:48:00,0,0.6825,0.974537496,1.018181818,0.473684211,0.666666667,0.777777778,05:48:00,0,33.077,0,15,box van,56,18,10,779.629997,84,147,03/01/2019 06:00,03/01/2019 14:30,01/01/1900 08:30,161,2.205133333,02/01/1900 00:13,2.9,6.30434782608696,39.381347826087,18.11542,18.11542,0,2,45
350101,2051477,513,Coulsdon DFC,03/01/2019 00:00:00,03-Jan-2019 07:31:59,03-Jan-2019 16:25:00,0,1.1847,0.879843748,1.018181818,0.5,0.733333333,0.796296296,08:53:00,0,86.771,0,16,box van,56,19,11,703.874998,86,157,03/01/2019 07:30,03/01/2019 15:00,01/01/1900 07:30,0,5.4231875,02/01/1900 00:19,4.44166666666667,9.65579710144927,96.4267971014493,44.3563266666667,44.3563266666667,0,3,45
350031,2051407,513,Coulsdon DFC,03/01/2019 00:00:00,03-Jan-2019 13:03:00,03-Jan-2019 20:38:00,0,1.0103,0.984436256,1.018181818,0.526315789,0.533333333,0.777777778,07:35:00,0,67.947,0,16,box van,56,20,8,787.549005,84,184,03/01/2019 12:45,03/01/2019 20:15,01/01/1900 07:30,0,4.2466875,02/01/1900 00:14,3.79166666666667,8.2427536231884,76.1897536231884,35.0472866666667,35.0472866666667,0,2,45
351190,2052611,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 05:29:59,04-Jan-2019 13:39:00,0,0.9607,0.907786249,0.963636364,0.5,0.8,0.777777778,08:09:00,0,54.908,0,19,box van,53,19,12,726.228999,84,214,04/01/2019 05:30,04/01/2019 14:00,01/01/1900 08:30,20,2.889894737,02/01/1900 00:12,4.075,8.85869565217391,63.7666956521739,29.33268,29.33268,0,1,45
351224,2052645,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 05:50:59,04-Jan-2019 14:21:00,0,0.9994,0.908889998,1,0.552631579,0.533333333,0.777777778,08:30:00,0,43.004,0,15,box van,55,21,8,727.111998,84,159,04/01/2019 05:45,04/01/2019 14:15,01/01/1900 08:30,0,2.866933333,02/01/1900 00:20,4.25,9.23913043478261,52.2431304347826,24.03184,24.03184,0,2,45
351229,2052650,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 06:01:59,04-Jan-2019 13:31:59,0,1.0004,0.915536251,1.036363636,0.552631579,0.6,0.805555556,07:30:00,0,40.009,0,19,box van,57,21,9,732.429001,87,211,04/01/2019 06:00,04/01/2019 13:30,01/01/1900 07:30,0,2.105736842,02/01/1900 00:11,3.75,8.15217391304348,48.1611739130435,22.15414,22.15414,0,3,45
351227,2052648,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 06:03:59,04-Jan-2019 13:31:00,0,0.8752,0.850147508,1,0.526315789,0.466666667,0.759259259,07:27:00,0,37.193,0,14,box van,55,20,7,680.1180065,82,187,04/01/2019 05:45,04/01/2019 14:15,01/01/1900 08:30,63,2.656642857,02/01/1900 00:16,3.725,8.09782608695652,45.2908260869565,20.83378,20.83378,0,4,45
351270,2052691,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 07:15:00,04-Jan-2019 13:53:00,0,0.8849,0.927648746,0.945454545,0.473684211,0.866666667,0.768518519,06:38:00,0,46.919,0,15,box van,52,18,13,742.118997,83,149,04/01/2019 07:15,04/01/2019 14:45,01/01/1900 07:30,51,3.127933333,02/01/1900 00:12,3.31666666666667,7.21014492753623,54.1291449275362,24.8994066666667,24.8994066666667,0,5,45
351254,2052675,513,Coulsdon DFC,04/01/2019 00:00:00,04-Jan-2019 07:20:00,04-Jan-2019 14:13:00,0,0.9173,0.85856,1,0.447368421,0.666666667,0.759259259,06:53:00,0,36.026,0,16,box van,55,17,10,686.848,82,186,04/01/2019 06:45,04/01/2019 14:15,01/01/1900 07:30,37,2.251625,02/01/1900 00:12,3.44166666666667,7.48188405797101,43.507884057971,20.0136266666667,20.0136266666667,0,6,45
352334,2053793,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 05:16:00,05-Jan-2019 12:53:00,0,1.0148,0.970321244,1.072727273,0.5,0.666666667,0.814814815,07:37:00,0,73.424,0,16,box van,59,19,10,776.256995,88,176,05/01/2019 05:15,05/01/2019 12:45,01/01/1900 07:30,0,4.589,02/01/1900 00:15,3.80833333333333,8.27898550724638,81.7029855072464,37.5833733333333,37.5833733333333,0,1,45
352359,2053818,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 05:29:59,05-Jan-2019 13:02:00,0,1.006,0.955146251,0.981818182,0.473684211,0.933333333,0.796296296,07:32:00,0,58.437,0,17,box van,54,18,14,764.117001,86,185,05/01/2019 05:30,05/01/2019 13:00,01/01/1900 07:30,0,3.437470588,02/01/1900 00:13,3.76666666666667,8.18840579710145,66.6254057971015,30.6476866666667,30.6476866666667,0,2,45
352367,2053826,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 05:53:00,05-Jan-2019 14:21:00,0,0.9955,0.930788744,1.090909091,0.473684211,0.466666667,0.787037037,08:28:00,0,45.432,0,18,box van,60,18,7,744.630995,85,211,05/01/2019 05:30,05/01/2019 14:00,01/01/1900 08:30,2,2.524,02/01/1900 00:16,4.23333333333333,9.20289855072464,54.6348985507246,25.1320533333333,25.1320533333333,0,3,45
352374,2053833,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 05:54:00,05-Jan-2019 14:02:00,0,0.9587,0.874363756,1,0.473684211,0.666666667,0.768518519,08:08:00,0,55.522,0,18,box van,55,18,10,699.491005,83,186,05/01/2019 05:45,05/01/2019 14:15,01/01/1900 08:30,21,3.084555556,02/01/1900 00:14,4.06666666666667,8.84057971014493,64.3625797101449,29.6067866666667,29.6067866666667,0,4,45
352382,2053842,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:14:59,05-Jan-2019 14:21:00,0,1.0804,0.979414999,0.981818182,0.578947368,0.8,0.814814815,08:06:00,0,66.447,0,19,box van,54,22,12,783.531999,88,196,05/01/2019 06:15,05/01/2019 13:45,01/01/1900 07:30,0,3.497210526,02/01/1900 00:14,4.05,8.80434782608696,75.251347826087,34.61562,34.61562,0,5,45
352385,2053845,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:18:00,05-Jan-2019 14:38:59,0,1.112,0.917396259,1.072727273,0.447368421,0.4,0.759259259,08:21:00,0,44.53,0,16,box van,59,17,6,733.917007,82,166,05/01/2019 06:15,05/01/2019 13:45,01/01/1900 07:30,0,2.783125,02/01/1900 00:19,4.175,9.07608695652174,53.6060869565217,24.6588,24.6588,0,6,45
352383,2053843,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:23:59,05-Jan-2019 14:02:00,0,1.0169,0.977923756,1.090909091,0.368421053,0.6,0.768518519,07:38:00,0,39.756,0,14,box van,60,14,9,782.339005,83,184,05/01/2019 06:15,05/01/2019 13:45,01/01/1900 07:30,0,2.839714286,02/01/1900 00:17,3.81666666666667,8.29710144927536,48.0531014492754,22.1044266666667,22.1044266666667,0,7,45
352363,2053822,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:28:00,05-Jan-2019 13:24:00,0,0.8157,0.938064999,1.036363636,0.526315789,1,0.851851852,06:56:00,0,34.796,0,17,box van,57,20,15,750.451999,92,198,05/01/2019 05:30,05/01/2019 14:00,01/01/1900 08:30,93,2.046823529,02/01/1900 00:12,3.46666666666667,7.53623188405797,42.332231884058,19.4728266666667,19.4728266666667,0,8,45
352396,2053856,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:38:00,05-Jan-2019 14:02:00,0,0.9871,0.794906249,1,0.5,0.666666667,0.777777778,07:24:00,0,48.34,0,17,box van,55,19,10,635.924999,84,181,05/01/2019 06:30,05/01/2019 14:00,01/01/1900 07:30,5,2.843529412,02/01/1900 00:13,3.7,8.04347826086956,56.3834782608696,25.9364,25.9364,0,9,45
352395,2053855,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:41:00,05-Jan-2019 14:05:59,0,0.9884,0.942285005,1,0.552631579,0.533333333,0.777777778,07:25:00,0,41.622,0,15,box van,55,21,8,753.828004,84,173,05/01/2019 06:30,05/01/2019 14:00,01/01/1900 07:30,5,2.7748,02/01/1900 00:15,3.70833333333333,8.06159420289855,49.6835942028985,22.8544533333333,22.8544533333333,0,10,45
352403,2053863,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:45:00,05-Jan-2019 14:27:59,0,1.0299,0.909971261,0.945454545,0.552631579,0.866666667,0.796296296,07:43:00,0,58.113,0,16,box van,52,21,13,727.9770085,86,161,05/01/2019 06:45,05/01/2019 14:15,01/01/1900 07:30,0,3.6320625,02/01/1900 00:18,3.85833333333333,8.38768115942029,66.5006811594203,30.5903133333333,30.5903133333333,0,11,45
352401,2053861,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 06:53:00,05-Jan-2019 13:57:00,0,0.943,0.986797493,1.072727273,0.473684211,0.533333333,0.787037037,07:04:00,0,39.619,0,15,box van,59,18,8,789.437994,85,183,05/01/2019 06:45,05/01/2019 14:15,01/01/1900 07:30,25,2.641266667,02/01/1900 00:16,3.53333333333333,7.68115942028985,47.3001594202899,21.7580733333333,21.7580733333333,0,12,45
352402,2053862,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 07:03:00,05-Jan-2019 14:23:00,0,0.9772,0.963253764,0.945454545,0.473684211,0.8,0.759259259,07:20:00,0,38.668,0,17,box van,52,18,12,770.603011,82,204,05/01/2019 06:45,05/01/2019 14:15,01/01/1900 07:30,10,2.274588235,02/01/1900 00:12,3.66666666666667,7.97101449275362,46.6390144927536,21.4539466666667,21.4539466666667,0,13,45
352411,2053871,513,Coulsdon DFC,05/01/2019 00:00:00,05-Jan-2019 07:04:00,05-Jan-2019 14:16:00,0,0.9587,0.874588749,1,0.5,0.733333333,0.787037037,07:12:00,0,48.409,0,15,box van,55,19,11,699.670999,85,171,05/01/2019 07:00,05/01/2019 14:30,01/01/1900 07:30,18,3.227266667,02/01/1900 00:15,3.6,7.82608695652174,56.2350869565217,25.86814,25.86814,0,14,45
353320,2054945,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 05:15:00,06-Jan-2019 12:44:00,0,0.9978,0.922142498,0.927272727,0.605263158,0.8,0.796296296,07:29:00,0,47.545,0,17,box van,51,23,12,737.713998,86,198,06/01/2019 05:15,06/01/2019 12:45,01/01/1900 07:30,1,2.796764706,02/01/1900 00:13,3.74166666666667,8.13405797101449,55.6790579710145,25.6123666666667,25.6123666666667,0,1,45
353325,2054950,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 05:34:00,06-Jan-2019 12:08:00,0,0.8745,0.984116249,1,0.473684211,0.933333333,0.805555556,06:34:00,0,55.125,0,16,box van,55,18,14,787.292999,87,174,06/01/2019 05:30,06/01/2019 13:00,01/01/1900 07:30,56,3.4453125,02/01/1900 00:11,3.28333333333333,7.13768115942029,62.2626811594203,28.6408333333333,28.6408333333333,0,2,45
353366,2054991,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 06:00:00,06-Jan-2019 13:08:00,0,0.9516,0.951862496,1,0.5,0.666666667,0.777777778,07:08:00,0,41.774,0,15,box van,55,19,10,761.489997,84,184,06/01/2019 06:00,06/01/2019 13:30,01/01/1900 07:30,21,2.784933333,02/01/1900 00:16,3.56666666666667,7.7536231884058,49.5276231884058,22.7827066666667,22.7827066666667,0,3,45
353373,2054998,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 06:17:00,06-Jan-2019 13:41:00,0,0.9886,0.926338755,1.018181818,0.447368421,0.666666667,0.768518519,07:24:00,0,40.672,0,16,box van,56,17,10,741.071004,83,205,06/01/2019 06:15,06/01/2019 13:45,01/01/1900 07:30,5,2.542,02/01/1900 00:12,3.7,8.04347826086956,48.7154782608696,22.40912,22.40912,0,4,45
353380,2055005,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 06:30:00,06-Jan-2019 13:51:00,0,0.9802,0.882203746,0.981818182,0.5,0.866666667,0.796296296,07:21:00,0,39.397,0,19,box van,54,19,13,705.762997,86,188,06/01/2019 06:30,06/01/2019 14:00,01/01/1900 07:30,8,2.073526316,02/01/1900 00:13,3.675,7.98913043478261,47.3861304347826,21.79762,21.79762,0,5,45
353370,2054995,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 06:38:00,06-Jan-2019 14:13:00,0,1.0102,0.850857505,0.945454545,0.605263158,0.533333333,0.768518519,07:35:00,0,49.831,0,16,box van,52,23,8,680.686004,83,174,06/01/2019 06:15,06/01/2019 13:45,01/01/1900 07:30,0,3.1144375,02/01/1900 00:17,3.79166666666667,8.2427536231884,58.0737536231884,26.7139266666667,26.7139266666667,0,6,45
353389,2055014,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 06:46:00,06-Jan-2019 14:01:00,0,0.9664,0.948460011,1,0.578947368,0.666666667,0.805555556,07:15:00,0,61.649,0,18,box van,55,22,10,758.768009,87,189,06/01/2019 06:45,06/01/2019 14:15,01/01/1900 07:30,15,3.424944444,02/01/1900 00:13,3.625,7.8804347826087,69.5294347826087,31.98354,31.98354,0,7,45
353365,2054990,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 07:08:59,06-Jan-2019 13:31:00,0,0.8486,0.957826249,1,0.473684211,0.666666667,0.768518519,06:22:00,0,42.265,0,13,box van,55,18,10,766.260999,83,146,06/01/2019 06:00,06/01/2019 13:30,01/01/1900 07:30,68,3.251153846,02/01/1900 00:14,3.18333333333333,6.92028985507246,49.1852898550725,22.6252333333333,22.6252333333333,0,8,45
353405,2055030,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 07:41:00,06-Jan-2019 14:54:00,0,0.9627,0.918234994,0.945454545,0.526315789,0.666666667,0.759259259,07:13:00,0,51.756,0,16,box van,52,20,10,734.587995,82,167,06/01/2019 07:30,06/01/2019 15:00,01/01/1900 07:30,16,3.23475,02/01/1900 00:14,3.60833333333333,7.84420289855072,59.6002028985507,27.4160933333333,27.4160933333333,0,9,45
353326,2054951,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 08:45:00,06-Jan-2019 16:19:00,0,1.0104,0.967636236,1,0.631578947,0.666666667,0.824074074,07:34:00,0,42.528,0,19,box van,55,24,10,774.108989,89,222,06/01/2019 08:45,06/01/2019 16:15,01/01/1900 07:30,0,2.238315789,02/01/1900 00:10,3.78333333333333,8.22463768115942,50.7526376811594,23.3462133333333,23.3462133333333,0,10,45
353347,2054972,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 14:15:00,06-Jan-2019 21:57:59,0,1.0284,0.964452496,1,0.473684211,0.666666667,0.768518519,07:43:00,0,74.78,0,17,box van,55,18,10,771.561997,83,172,06/01/2019 14:15,06/01/2019 21:45,01/01/1900 07:30,0,4.398823529,02/01/1900 00:14,3.85833333333333,8.38768115942029,83.1676811594203,38.2571333333333,38.2571333333333,0,1,45
353345,2054970,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 14:27:00,06-Jan-2019 21:35:59,0,0.9542,0.965165013,1.072727273,0.368421053,0.666666667,0.768518519,07:09:00,0,47.651,0,13,box van,59,14,10,772.13201,83,158,06/01/2019 14:15,06/01/2019 21:45,01/01/1900 07:30,20,3.665461538,02/01/1900 00:16,3.575,7.77173913043478,55.4227391304348,25.49446,25.49446,0,2,45
353344,2054969,513,Coulsdon DFC,06/01/2019 00:00:00,06-Jan-2019 14:27:59,06-Jan-2019 21:58:59,0,1.0019,0.968524995,0.963636364,0.473684211,0.733333333,0.759259259,07:31:00,0,45.737,0,17,box van,53,18,11,774.819996,82,194,06/01/2019 14:15,06/01/2019 21:45,01/01/1900 07:30,0,2.690411765,02/01/1900 00:13,3.75833333333333,8.17028985507246,53.9072898550725,24.7973533333333,24.7973533333333,0,3,45
354260,2055925,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 05:17:59,07-Jan-2019 12:35:59,0,0.9736,0.991605,1,0.552631579,0.666666667,0.796296296,07:18:00,0,52.103,0,17,box van,55,21,10,793.284,86,187,07/01/2019 05:15,07/01/2019 12:45,01/01/1900 07:30,11,3.064882353,02/01/1900 00:13,3.65,7.93478260869565,60.0377826086957,27.61738,27.61738,0,1,45
354264,2055929,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 05:20:00,07-Jan-2019 13:57:00,0,1.0138,0.917203751,0.981818182,0.5,0.733333333,0.777777778,08:37:00,0,42.574,0,18,box van,54,19,11,733.763001,84,226,07/01/2019 05:15,07/01/2019 13:45,01/01/1900 08:30,0,2.365222222,02/01/1900 00:14,4.30833333333333,9.36594202898551,51.9399420289855,23.8923733333333,23.8923733333333,0,2,45
354315,2055980,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 05:45:00,07-Jan-2019 14:22:00,0,1.0142,0.900583746,0.981818182,0.5,0.6,0.759259259,08:37:00,0,52.639,0,16,box van,54,19,9,720.466997,82,175,07/01/2019 05:45,07/01/2019 14:15,01/01/1900 08:30,0,3.2899375,02/01/1900 00:19,4.30833333333333,9.36594202898551,62.0049420289855,28.5222733333333,28.5222733333333,0,3,45
354326,2055991,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 06:14:59,07-Jan-2019 13:46:00,0,1.0025,0.933062495,1.018181818,0.5,1,0.833333333,07:31:00,0,53.488,0,18,box van,56,19,15,746.449996,90,174,07/01/2019 06:15,07/01/2019 13:45,01/01/1900 07:30,0,2.971555556,02/01/1900 00:11,3.75833333333333,8.17028985507246,61.6582898550725,28.3628133333333,28.3628133333333,0,4,45
354349,2056014,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 06:59:59,07-Jan-2019 13:58:00,0,0.9309,0.886947506,1,0.5,0.533333333,0.759259259,06:58:00,0,48.78,0,17,box van,55,19,8,709.558005,82,183,07/01/2019 07:00,07/01/2019 14:30,01/01/1900 07:30,31,2.869411765,02/01/1900 00:13,3.48333333333333,7.57246376811594,56.3524637681159,25.9221333333333,25.9221333333333,0,5,45
354360,2056025,513,Coulsdon DFC,07/01/2019 00:00:00,07-Jan-2019 07:30:00,07-Jan-2019 15:11:00,0,1.024,0.902082498,1,0.5,0.933333333,0.814814815,07:41:00,0,43.959,0,18,box van,55,19,14,721.665998,88,200,07/01/2019 07:30,07/01/2019 15:00,01/01/1900 07:30,0,2.442166667,02/01/1900 00:11,3.84166666666667,8.35144927536232,52.3104492753623,24.0628066666667,24.0628066666667,0,6,45
355243,2056966,513,Coulsdon DFC,08/01/2019 00:00:00,08-Jan-2019 05:48:00,08-Jan-2019 13:23:00,0,1.0121,0.979416245,1.054545455,0.473684211,0.733333333,0.805555556,07:35:00,0,42.751,0,17,box van,58,18,11,783.532996,87,210,08/01/2019 05:45,08/01/2019 13:15,01/01/1900 07:30,0,2.514764706,02/01/1900 00:12,3.79166666666667,8.2427536231884,50.9937536231884,23.4571266666667,23.4571266666667,0,1,45
355251,2056974,513,Coulsdon DFC,08/01/2019 00:00:00,08-Jan-2019 06:00:00,08-Jan-2019 12:46:59,0,0.9026,0.83335874,1,0.421052632,0.733333333,0.759259259,06:47:00,0,42.907,0,16,box van,55,16,11,666.686992,82,150,08/01/2019 06:00,08/01/2019 13:30,01/01/1900 07:30,43,2.6816875,02/01/1900 00:16,3.39166666666667,7.3731884057971,50.2801884057971,23.1288866666667,23.1288866666667,0,2,45
355294,2180811,513,Coulsdon DFC,08/01/2019 00:00:00,08-Jan-2019 06:00:00,08-Jan-2019 13:42:00,0,1.0276,0.89206375,0.981818182,0.526315789,0.6,0.768518519,07:42:00,0,44.88,0,20,box van,54,20,9,713.651,83,226,08/01/2019 06:00,08/01/2019 13:30,01/01/1900 07:30,0,2.244,02/01/1900 00:10,3.85,8.3695652173913,53.2495652173913,24.4948,24.4948,0,3,45
355265,2056988,513,Coulsdon DFC,08/01/2019 00:00:00,08-Jan-2019 06:35:00,08-Jan-2019 13:55:59,0,0.9804,0.943366251,1,0.5,0.733333333,0.787037037,07:21:00,0,46.268,0,16,box van,55,19,11,754.693001,85,191,08/01/2019 06:30,08/01/2019 14:00,01/01/1900 07:30,8,2.89175,02/01/1900 00:13,3.675,7.98913043478261,54.2571304347826,24.95828,24.95828,0,4,45
356149,2060100,513,Coulsdon DFC,09/01/2019 00:00:00,09-Jan-2019 05:45:00,09-Jan-2019 14:09:00,0,0.9888,0.94817,1.036363636,0.368421053,0.866666667,0.777777778,08:24:00,0,42.824,0,14,box van,57,14,13,758.536,84,185,09/01/2019 05:45,09/01/2019 14:15,01/01/1900 08:30,5,3.058857143,02/01/1900 00:20,4.2,9.1304347826087,51.9544347826087,23.89904,23.89904,0,1,45
357122,2061155,513,Coulsdon DFC,10/01/2019 00:00:00,10-Jan-2019 05:47:00,10-Jan-2019 13:31:00,0,1.0324,0.932710013,0.981818182,0.447368421,0.933333333,0.787037037,07:44:00,0,48.771,0,16,box van,54,17,14,746.16801,85,185,10/01/2019 05:45,10/01/2019 13:15,01/01/1900 07:30,0,3.0481875,02/01/1900 00:17,3.86666666666667,8.40579710144928,57.1767971014493,26.3013266666667,26.3013266666667,0,1,45
357123,2061156,513,Coulsdon DFC,10/01/2019 00:00:00,10-Jan-2019 05:54:00,10-Jan-2019 12:50:00,0,0.8163,0.859367499,0.981818182,0.473684211,0.666666667,0.759259259,06:56:00,0,48.03,0,16,box van,54,18,10,687.493999,82,172,10/01/2019 05:45,10/01/2019 14:15,01/01/1900 08:30,93,3.001875,02/01/1900 00:13,3.46666666666667,7.53623188405797,55.566231884058,25.5604666666667,25.5604666666667,0,2,45
358284,2064908,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 05:48:00,11-Jan-2019 13:50:00,0,0.9448,0.920022504,0.963636364,0.526315789,0.733333333,0.777777778,08:02:00,0,55.458,0,18,box van,53,20,11,736.0180035,84,177,11/01/2019 05:45,11/01/2019 14:15,01/01/1900 08:30,28,3.081,02/01/1900 00:15,4.01666666666667,8.73188405797101,64.189884057971,29.5273466666667,29.5273466666667,0,1,45
358293,2064917,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 06:05:00,11-Jan-2019 14:03:00,0,0.9376,0.985681236,1.072727273,0.552631579,0.733333333,0.842592593,07:58:00,0,40.03,0,18,box van,59,21,11,788.544989,91,197,11/01/2019 06:00,11/01/2019 14:30,01/01/1900 08:30,31,2.223888889,02/01/1900 00:15,3.98333333333333,8.65942028985507,48.6894202898551,22.3971333333333,22.3971333333333,0,2,45
358312,2064936,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 06:33:00,11-Jan-2019 14:09:00,0,1.0143,0.851686255,0.909090909,0.5,0.866666667,0.759259259,07:36:00,0,40.202,0,18,box van,50,19,13,681.349004,82,163,11/01/2019 06:30,11/01/2019 14:00,01/01/1900 07:30,0,2.233444444,02/01/1900 00:14,3.8,8.26086956521739,48.4628695652174,22.29292,22.29292,0,3,45
358314,2064938,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 06:45:00,11-Jan-2019 14:17:59,0,1.0074,0.918561246,1.054545455,0.5,0.733333333,0.814814815,07:33:00,0,43.54,0,16,box van,58,19,11,734.8489965,88,180,11/01/2019 06:45,11/01/2019 14:15,01/01/1900 07:30,0,2.72125,02/01/1900 00:15,3.775,8.20652173913043,51.7465217391304,23.8034,23.8034,0,4,45
358325,2064949,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 07:04:00,11-Jan-2019 14:38:00,0,1.0085,0.960522493,1,0.578947368,0.6,0.796296296,07:34:00,0,41.596,0,18,box van,55,22,9,768.417994,86,189,11/01/2019 07:00,11/01/2019 14:30,01/01/1900 07:30,0,2.310888889,02/01/1900 00:12,3.78333333333333,8.22463768115942,49.8206376811594,22.9174933333333,22.9174933333333,0,5,45
358242,2064866,513,Coulsdon DFC,11/01/2019 00:00:00,11-Jan-2019 13:15:00,11-Jan-2019 21:23:00,0,1.0864,0.924166243,1.109090909,0.447368421,0.333333333,0.768518519,08:08:00,0,49.835,0,15,box van,61,17,5,739.332994,83,154,11/01/2019 13:15,11/01/2019 20:45,01/01/1900 07:30,0,3.322333333,02/01/1900 00:22,4.06666666666667,8.84057971014493,58.6755797101449,26.9907666666667,26.9907666666667,0,6,45
